Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
012,2024,04/03/2024,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos sobre os motivos que levaram à necessidade de um aditamento no valor de R$82.400,00 para a reforma...",Requerimento nº 012/2024
011,2024,29/02/2024,Aprovado,"Valdir Aparecido de Oliveira (Autor), Anderson Marcos Viana (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do andamento do projeto de reconstrução da ponte localizada na estrada JQL 446 que conecta o Bairro 2ª...",Requerimento nº 011/2024
010,2024,20/02/2024,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações sobre a operação de crédito relacionada à execução das obras para a construção da usina fotovoltaica....",Requerimento nº 010/2024
009,2024,20/02/2024,Aprovado,Teresinha de Lourdes Freitas Regodanso (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações sobre a operação de crédito relacionada à execução das obras para o fechamento da grande erosão conhecida...",Requerimento nº 009/2024
008,2024,20/02/2024,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimento sobre a suposta participação da Prefeitura na construção da calçada adjacente ao terreno situado na rua...",Requerimento nº 008/2024
007,2024,19/02/2024,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do envio do Projeto de Lei à Câmara Municipal, que versa sobre o repasse do Piso Nacional da...",Requerimento nº 007/2024
006,2024,08/02/2024,Aprovado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Valdir Aparecido de Oliveira (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, dados referentes ao percentual de despesas com pessoal da Prefeitura Municipal no ano de 2023, bem como o valor do...",Requerimento nº 006/2024
005,2024,06/02/2024,Aprovado,Paulo Sérgio Cordeiro (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos sobre os vínculos existentes entre a empresa Renan Vinicius Tomaz Monteiro ""TV Oeste Diário"" e o...",Requerimento nº 005/2024
004,2024,06/02/2024,Aprovado,Paulo Sérgio Cordeiro (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, os contratos e processos licitatórios de todos os fornecedores e/ou prestadores de serviço relacionados ao setor de...",Requerimento nº 004/2024
003,2024,01/02/2024,Aprovado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos sobre as medidas que a administração municipal tem tomado para abordar e resolver a questão da constante...",requerimento n° 003/2024
002,2024,31/01/2024,Aprovado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor), Marisa Alves da Silva Costa (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Departamento de Estradas de Rodagem do Estado de São Paulo (DER-SP) e à Casa Civil, no sentido de comunicar a essas respeitáveis entidades a relevância do início das obras de pavimentação da Estrada Vicinal JQL-010, que conecta os...",Requerimento nº 002/2024
001,2024,31/01/2024,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos acerca do processo de formalização e operacionalização das atividades econômicas desenvolvidas por...",Requerimento nº 001/2024
056,2023,13/12/2023,Aprovado,Paulo Sérgio Cordeiro (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, os contratos e processos licitatórios, inclusive dispensas e inexigibilidades, dos fornecedores e/ou prestadores de...",Requerimento nº 056/2023
055,2023,13/12/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, cópias integrais dos processos administrativos referentes aos loteamentos Horto Do Seringal e Residencial Trindade.",Requerimento nº 055/2023
054,2023,07/12/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos referentes às medidas adotadas diante da ausência do brasão do Município de Junqueirópolis em alguns...",Requerimento nº 054/2023
053,2023,30/11/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, cópia dos atos que formalizam o convênio firmado entre a Defesa Civil do Estado de São Paulo e nosso Município,...",Requerimento nº 053/2023
052,2023,22/11/2023,Aprovado,Paulo Sérgio Cordeiro (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, solicitando complementação às informações fornecidas no âmbito do requerimento n° 32/2023, datado de 28 de agosto de...",Requerimento nº 052/2023
051,2023,16/11/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício à Diretoria de Ensino – Região de Adamantina, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca da viabilidade de providenciar a aquisição de ar-condicionado, a manutenção dos equipamentos já...",Requerimento nº 051/2023
050,2023,16/11/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos sobre o destino das pedras portuguesas removidas da praça central Álvaro de Oliveira Junqueira durante...",Requerimento nº 050/2023
049,2023,09/11/2023,Aprovado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Valdir Aparecido de Oliveira (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, esclarecimentos sobre o recente recapeamento na Avenida Junqueira em nosso município. O intuito deste requerimento é...",Requerimento nº 049/2023
048,2023,09/11/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecida as formalidades regimentais, o envio de ofício à Companhia de Desenvolvimento Habitacional e Urbano do Estado de São Paulo (CDHU), para que a mesma informe esta Casa de Leis, dentro do prazo legal, se possui convênios e/ou contratos formalizados com o município de Junqueirópolis...",Requerimento nº 048/2023
047,2023,30/10/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações sobre a atual indisponibilidade de pediatras em nossa cidade. Este é um assunto de extrema importância, uma...",Requerimento nº 047/2023
046,2023,26/10/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca das medidas que foram sugeridas anteriormente através da indicação n° 101/2023, de autoria dos...",Requerimento nº 046/2023
045,2023,25/10/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do montante de recursos públicos investidos na ACERUVA/2023, bem como sobre a destinação de eventuais...",Requerimento nº 045/2023
044,2023,18/10/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecida as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, para que o mesmo informe esta Casa de Leis, dentro do Prazo legal, os motivos pela qual a Prefeitura não tem formalizado convênios e/ou contratos com a Companhia de Desenvolvimento...",Requerimento nº 044/2023
043,2023,16/10/2023,Aprovado,Valdir Aparecido de Oliveira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do andamento do projeto de reconstrução da ponte na estrada que conecta o bairro 2ª Seção nos...",Requerimento nº 043/2023
042,2023,16/10/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do pagamento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e...",Requerimento nº 042/2023
041,2023,05/10/2023,Aprovado,"Teresinha de Lourdes Freitas Regodanso (Autor), Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca da motivação da interrupção das seguintes ações: a troca de iluminação para tecnologia LED e os...",Requerimento nº 041/2023
040,2023,28/09/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, cópias dos contratos referentes aos shows que serão realizados durante a ACERUVA no ano de 2023.",Requerimento nº 040/2023
039,2023,21/09/2023,Aprovado,Valdir Aparecido de Oliveira (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário, o envio de oficio parabenizando o Ilustríssimo Senhor Guilherme Piai Silva Filizzola, da cidade de Presidente Prudente, o qual tem se destacado ao longo de sua carreira como um profissional extremamente competente e esforçado, pela sua recente nomeação pelo Governador Tarcísio de Freitas ao...",Requerimento nº 039/2023
038,2023,20/09/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca das causas que levaram à presença de roedores e outras espécies de animais nocivos na região...",Requerimento n° 038/2023
037,2023,14/09/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca da atual situação de possível redução no fornecimento de água no sistema municipal, especificamente no...",Requerimento nº 037/2023
036,2023,12/09/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do andamento das obras e serviços de pavimentação da estrada vicinal JQL 010, que liga Junqueirópolis...",Requerimento nº 036/2023
035,2023,12/09/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações referentes à ausência do brasão do Município de Junqueirópolis em alguns veículos públicos municipais,...",Requerimento n° 035/2023
034,2023,28/08/2023,Aprovado,Marisa Alves da Silva Costa (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca das razões e fatores que levaram à diminuição da quantidade de castrações de animais realizadas pela...",Requerimento nº 034/2023
033,2023,28/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, cópia do termo de financiamento destinado à construção da usina fotovoltaica.",Requerimento nº 033/2023
032,2023,28/08/2023,Aprovado,Paulo Sérgio Cordeiro (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca dos gastos e nomes dos fornecedores relacionados ao setor de mídias e propagandas por parte da...",Requerimento nº 032/2023
031,2023,25/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca de quantas residências estão sendo afetadas (interditadas) decorrentes da erosão do “buracão” até a...",Requerimento n° 031/2023
030,2023,25/08/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do motivo pelo qual a Lei Municipal N.º 3606/2023, que dispõe sobre a divulgação da listagem de todos...",Requerimento nº 030/2023
029,2023,23/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações detalhadas acerca de como será feito o cálculo e o pagamento do piso salarial nacional de enfermeiros,...",Requerimento nº 029/2023
028,2023,17/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca dos valores das parcelas das operações de crédito que constam no Projeto de Lei n° 038/2023. Este...",Requerimento n° 028/2023
027,2023,10/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do andamento da mudança de local do Viveiro Municipal para o prédio da escola do Bairro Duas Barras,...",Requerimento nº 027/2023
026,2023,01/08/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do andamento das obras e serviços de pavimentação da estrada vicinal JQL 010, que liga...",Requerimento nº 026/2023
025,2023,07/06/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, a prestação de contas da educação solicitando todos os valores gastos na revitalização do Bosque Municipal e quais contas...",requerimento n° 025/2023
024,2023,07/06/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca de quantos servidores recebem a Gratificação Por Tempo Integral e Dedicação Exclusiva (GTIDE), quem...",requerimento n° 024/2023
023,2023,02/06/2023,Aprovado,"Anderson Marcos Viana (Autor), Elio Furini Neto (Autor)","REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca do envio do projeto de lei que fixa o novo piso da Enfermagem no Município de Junqueirópolis, nos...",Requerimento nº 023/2023
022,2023,31/05/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca de quais providencias estão sendo tomadas pela administração em relação às casas populares que estão...",Requerimento nº 022/2023
,,29/05/2023,Rejeitado,Executivo (Autor),Através do presente solicitamos a Vossa Excelência os bons préstimos  no sentido de devolver-nos o Projeto de Lei n° 019/2023.,Solicitação de retirada de Projeto
021,2023,28/04/2023,Aprovado,Elio Furini Neto (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, em complemento ao requerimento n° 11/2023, ao qual teve resposta o Ofício 80/2023, solicita informações complementares no...",Requerimento nº 021/2023
020,2023,28/04/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca da realização de cálculo do impacto que a fixação do Piso da Enfermagem terá nas contas públicas...",Requerimento nº 020/2023
019,2023,24/04/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, prestação de contas detalhada acerca da realização da ACERUVA no ano de 2022, com a apresentação das notas fiscais das...",Requerimento nº 019/2023
018,2023,19/04/2023,Aprovado,Anderson Marcos Viana (Autor),"REQUEIRO À MESA, após ouvido o Douto Plenário e obedecidas as formalidades regimentais, o envio de ofício ao Excelentíssimo Senhor Prefeito Municipal, no sentido de fornecer a esta Casa de Leis, dentro do prazo legal, informações acerca de quais os procedimentos e soluções foram tomados pela Defesa Civil em relação à residência da...",Requerimento nº 018/2023
